,Date,Shares Outstanding,Code
41603,1998-12-01,1247458999.9999998,1109.HK
41604,1998-12-02,1247458999.9999998,1109.HK
41605,1998-12-03,1247458999.9999998,1109.HK
41606,1998-12-04,1247458999.9999998,1109.HK
41607,1998-12-07,1247458999.9999998,1109.HK
41608,1998-12-08,1247458999.9999998,1109.HK
41609,1998-12-09,1247458999.9999998,1109.HK
41610,1998-12-10,1247458999.9999998,1109.HK
41611,1998-12-11,1247458999.9999998,1109.HK
41612,1998-12-14,1247458999.9999998,1109.HK
41613,1998-12-15,1247458999.9999998,1109.HK
41614,1998-12-16,1247458999.9999998,1109.HK
41615,1998-12-17,1247458999.9999998,1109.HK
41616,1998-12-18,1247458999.9999998,1109.HK
41617,1998-12-21,1247458999.9999998,1109.HK
41618,1998-12-22,1247458999.9999998,1109.HK
41619,1998-12-23,1247458999.9999998,1109.HK
41620,1998-12-24,1247458999.9999998,1109.HK
41621,1998-12-28,1247458999.9999998,1109.HK
41622,1998-12-29,1247458999.9999998,1109.HK
41623,1998-12-30,1247458999.9999998,1109.HK
41624,1998-12-31,1247458999.9999998,1109.HK
41625,1999-01-04,1247458999.9999998,1109.HK
41626,1999-01-05,1247458999.9999998,1109.HK
41627,1999-01-06,1247458999.9999998,1109.HK
41628,1999-01-07,1247458999.9999998,1109.HK
41629,1999-01-08,1247458999.9999998,1109.HK
41630,1999-01-11,1247458999.9999998,1109.HK
41631,1999-01-12,1247458999.9999998,1109.HK
41632,1999-01-13,1247458999.9999998,1109.HK
41633,1999-01-14,1247458999.9999998,1109.HK
41634,1999-01-15,1247458999.9999998,1109.HK
41635,1999-01-18,1247458999.9999998,1109.HK
41636,1999-01-19,1247458999.9999998,1109.HK
41637,1999-01-20,1247458999.9999998,1109.HK
41638,1999-01-21,1247458999.9999998,1109.HK
41639,1999-01-22,1247458999.9999998,1109.HK
41640,1999-01-25,1247458999.9999998,1109.HK
41641,1999-01-26,1247458999.9999998,1109.HK
41642,1999-01-27,1247458999.9999998,1109.HK
41643,1999-01-28,1247458999.9999998,1109.HK
41644,1999-01-29,1247458999.9999998,1109.HK
41645,1999-02-01,1247458999.9999998,1109.HK
41646,1999-02-02,1247458999.9999998,1109.HK
41647,1999-02-03,1247458999.9999998,1109.HK
41648,1999-02-04,1247458999.9999998,1109.HK
41649,1999-02-05,1247458999.9999998,1109.HK
41650,1999-02-08,1247458999.9999998,1109.HK
41651,1999-02-09,1247458999.9999998,1109.HK
41652,1999-02-10,1247458999.9999998,1109.HK
41653,1999-02-11,1247458999.9999998,1109.HK
41654,1999-02-12,1247458999.9999998,1109.HK
41655,1999-02-15,1247458999.9999998,1109.HK
41656,1999-02-19,1247458999.9999998,1109.HK
41657,1999-02-22,1247458999.9999998,1109.HK
41658,1999-02-23,1247458999.9999998,1109.HK
41659,1999-02-24,1247458999.9999998,1109.HK
41660,1999-02-25,1247458999.9999998,1109.HK
41661,1999-02-26,1247458999.9999998,1109.HK
41662,1999-03-01,1247458999.9999998,1109.HK
41663,1999-03-02,1247458999.9999998,1109.HK
41664,1999-03-03,1247458999.9999998,1109.HK
41665,1999-03-04,1247458999.9999998,1109.HK
41666,1999-03-05,1247458999.9999998,1109.HK
41667,1999-03-08,1247458999.9999998,1109.HK
41668,1999-03-09,1247458999.9999998,1109.HK
41669,1999-03-10,1247458999.9999998,1109.HK
41670,1999-03-11,1247458999.9999998,1109.HK
41671,1999-03-12,1247458999.9999998,1109.HK
41672,1999-03-15,1247458999.9999998,1109.HK
41673,1999-03-16,1247458999.9999998,1109.HK
41674,1999-03-17,1247458999.9999998,1109.HK
41675,1999-03-18,1247458999.9999998,1109.HK
41676,1999-03-19,1247458999.9999998,1109.HK
41677,1999-03-22,1247458999.9999998,1109.HK
41678,1999-03-23,1247458999.9999998,1109.HK
41679,1999-03-24,1247458999.9999998,1109.HK
41680,1999-03-25,1247458999.9999998,1109.HK
41681,1999-03-26,1247458999.9999998,1109.HK
41682,1999-03-29,1247458999.9999998,1109.HK
41683,1999-03-30,1247458999.9999998,1109.HK
41684,1999-03-31,1247458999.9999998,1109.HK
41685,1999-04-01,1247458999.9999998,1109.HK
41686,1999-04-07,1247458999.9999998,1109.HK
41687,1999-04-08,1247458999.9999998,1109.HK
41688,1999-04-09,1247458999.9999998,1109.HK
41689,1999-04-12,1247458999.9999998,1109.HK
41690,1999-04-13,1247458999.9999998,1109.HK
41691,1999-04-14,1247458999.9999998,1109.HK
41692,1999-04-15,1247458999.9999998,1109.HK
41693,1999-04-16,1247458999.9999998,1109.HK
41694,1999-04-19,1247458999.9999998,1109.HK
41695,1999-04-20,1247458999.9999998,1109.HK
41696,1999-04-21,1247458999.9999998,1109.HK
41697,1999-04-22,1247458999.9999998,1109.HK
41698,1999-04-23,1247458999.9999998,1109.HK
41699,1999-04-26,1247458999.9999998,1109.HK
41700,1999-04-27,1247458999.9999998,1109.HK
41701,1999-04-28,1247458999.9999998,1109.HK
41702,1999-04-29,1247458999.9999998,1109.HK
41703,1999-04-30,1247458999.9999998,1109.HK
41704,1999-05-03,1247458999.9999998,1109.HK
41705,1999-05-04,1247458999.9999998,1109.HK
41706,1999-05-05,1247458999.9999998,1109.HK
41707,1999-05-06,1247458999.9999998,1109.HK
41708,1999-05-07,1247458999.9999998,1109.HK
41709,1999-05-10,1496458999.9999998,1109.HK
41710,1999-05-11,1496458999.9999998,1109.HK
41711,1999-05-12,1496458999.9999998,1109.HK
41712,1999-05-13,1496458999.9999998,1109.HK
41713,1999-05-14,1496458999.9999998,1109.HK
41714,1999-05-17,1496458999.9999998,1109.HK
41715,1999-05-18,1496458999.9999998,1109.HK
41716,1999-05-19,1496458999.9999998,1109.HK
41717,1999-05-20,1496458999.9999998,1109.HK
41718,1999-05-21,1496458999.9999998,1109.HK
41719,1999-05-24,1496458999.9999998,1109.HK
41720,1999-05-25,1496458999.9999998,1109.HK
41721,1999-05-26,1496458999.9999998,1109.HK
41722,1999-05-27,1496458999.9999998,1109.HK
41723,1999-05-28,1496458999.9999998,1109.HK
41724,1999-05-31,1496458999.9999998,1109.HK
41725,1999-06-01,1496458999.9999998,1109.HK
41726,1999-06-02,1496458999.9999998,1109.HK
41727,1999-06-03,1496458999.9999998,1109.HK
41728,1999-06-04,1496458999.9999998,1109.HK
41729,1999-06-07,1496458999.9999998,1109.HK
41730,1999-06-08,1496458999.9999998,1109.HK
41731,1999-06-09,1496458999.9999998,1109.HK
41732,1999-06-10,1496458999.9999998,1109.HK
41733,1999-06-11,1496458999.9999998,1109.HK
41734,1999-06-14,1496458999.9999998,1109.HK
41735,1999-06-15,1496458999.9999998,1109.HK
41736,1999-06-16,1496458999.9999998,1109.HK
41737,1999-06-17,1496458999.9999998,1109.HK
41738,1999-06-21,1496458999.9999998,1109.HK
41739,1999-06-22,1496458999.9999998,1109.HK
41740,1999-06-23,1496458999.9999998,1109.HK
41741,1999-06-24,1496458999.9999998,1109.HK
41742,1999-06-25,1496458999.9999998,1109.HK
41743,1999-06-28,1496458999.9999998,1109.HK
41744,1999-06-29,1496458999.9999998,1109.HK
41745,1999-06-30,1496458999.9999998,1109.HK
41746,1999-07-02,1496458999.9999998,1109.HK
41747,1999-07-05,1496458999.9999998,1109.HK
41748,1999-07-06,1496458999.9999998,1109.HK
41749,1999-07-07,1496458999.9999998,1109.HK
41750,1999-07-08,1496458999.9999998,1109.HK
41751,1999-07-09,1496458999.9999998,1109.HK
41752,1999-07-12,1496458999.9999998,1109.HK
41753,1999-07-13,1496458999.9999998,1109.HK
41754,1999-07-14,1496458999.9999998,1109.HK
41755,1999-07-15,1496458999.9999998,1109.HK
41756,1999-07-16,1496458999.9999998,1109.HK
41757,1999-07-19,1496458999.9999998,1109.HK
41758,1999-07-20,1496458999.9999998,1109.HK
41759,1999-07-21,1496458999.9999998,1109.HK
41760,1999-07-22,1496458999.9999998,1109.HK
41761,1999-07-23,1496458999.9999998,1109.HK
41762,1999-07-26,1496458999.9999998,1109.HK
41763,1999-07-27,1496458999.9999998,1109.HK
41764,1999-07-28,1496458999.9999998,1109.HK
41765,1999-07-29,1496458999.9999998,1109.HK
41766,1999-07-30,1496458999.9999998,1109.HK
41767,1999-08-02,1496458999.9999998,1109.HK
41768,1999-08-03,1496458999.9999998,1109.HK
41769,1999-08-04,1496458999.9999998,1109.HK
41770,1999-08-05,1496458999.9999998,1109.HK
41771,1999-08-06,1496458999.9999998,1109.HK
41772,1999-08-09,1496458999.9999998,1109.HK
41773,1999-08-10,1496458999.9999998,1109.HK
41774,1999-08-11,1496458999.9999998,1109.HK
41775,1999-08-12,1496458999.9999998,1109.HK
41776,1999-08-13,1496458999.9999998,1109.HK
41777,1999-08-16,1496458999.9999998,1109.HK
41778,1999-08-17,1496458999.9999998,1109.HK
41779,1999-08-18,1496458999.9999998,1109.HK
41780,1999-08-19,1496458999.9999998,1109.HK
41781,1999-08-20,1496458999.9999998,1109.HK
41782,1999-08-23,1496458999.9999998,1109.HK
41783,1999-08-24,1496458999.9999998,1109.HK
41784,1999-08-25,1496458999.9999998,1109.HK
41785,1999-08-26,1496458999.9999998,1109.HK
41786,1999-08-27,1496458999.9999998,1109.HK
41787,1999-08-30,1496458999.9999998,1109.HK
41788,1999-08-31,1496458999.9999998,1109.HK
41789,1999-09-01,1496458999.9999998,1109.HK
41790,1999-09-02,1496458999.9999998,1109.HK
41791,1999-09-03,1496458999.9999998,1109.HK
41792,1999-09-06,1496458999.9999998,1109.HK
41793,1999-09-07,1496458999.9999998,1109.HK
41794,1999-09-08,1496458999.9999998,1109.HK
41795,1999-09-09,1496458999.9999998,1109.HK
41796,1999-09-10,1496458999.9999998,1109.HK
41797,1999-09-13,1496458999.9999998,1109.HK
41798,1999-09-14,1496458999.9999998,1109.HK
41799,1999-09-15,1496458999.9999998,1109.HK
41800,1999-09-17,1496458999.9999998,1109.HK
41801,1999-09-20,1496458999.9999998,1109.HK
41802,1999-09-21,1496458999.9999998,1109.HK
41803,1999-09-22,1496458999.9999998,1109.HK
41804,1999-09-23,1496458999.9999998,1109.HK
41805,1999-09-24,1496458999.9999998,1109.HK
41806,1999-09-27,1496458999.9999998,1109.HK
41807,1999-09-28,1496458999.9999998,1109.HK
41808,1999-09-29,1496458999.9999998,1109.HK
41809,1999-09-30,1496458999.9999998,1109.HK
41810,1999-10-04,1496458999.9999998,1109.HK
41811,1999-10-05,1496458999.9999998,1109.HK
41812,1999-10-06,1496458999.9999998,1109.HK
41813,1999-10-07,1496458999.9999998,1109.HK
41814,1999-10-08,1496458999.9999998,1109.HK
41815,1999-10-11,1496458999.9999998,1109.HK
41816,1999-10-12,1496458999.9999998,1109.HK
41817,1999-10-13,1496458999.9999998,1109.HK
41818,1999-10-14,1496458999.9999998,1109.HK
41819,1999-10-15,1496458999.9999998,1109.HK
41820,1999-10-19,1496458999.9999998,1109.HK
41821,1999-10-20,1496458999.9999998,1109.HK
41822,1999-10-21,1496458999.9999998,1109.HK
41823,1999-10-22,1496458999.9999998,1109.HK
41824,1999-10-25,1496458999.9999998,1109.HK
41825,1999-10-26,1496458999.9999998,1109.HK
41826,1999-10-27,1496458999.9999998,1109.HK
41827,1999-10-28,1496458999.9999998,1109.HK
41828,1999-10-29,1496458999.9999998,1109.HK
41829,1999-11-01,1496458999.9999998,1109.HK
41830,1999-11-02,1496458999.9999998,1109.HK
41831,1999-11-03,1496458999.9999998,1109.HK
41832,1999-11-04,1496458999.9999998,1109.HK
41833,1999-11-05,1496458999.9999998,1109.HK
41834,1999-11-08,1496458999.9999998,1109.HK
41835,1999-11-09,1496458999.9999998,1109.HK
41836,1999-11-10,1496458999.9999998,1109.HK
41837,1999-11-11,1496458999.9999998,1109.HK
41838,1999-11-12,1496458999.9999998,1109.HK
41839,1999-11-15,1496458999.9999998,1109.HK
41840,1999-11-16,1496458999.9999998,1109.HK
41841,1999-11-17,1496458999.9999998,1109.HK
41842,1999-11-18,1496458999.9999998,1109.HK
41843,1999-11-19,1496458999.9999998,1109.HK
41844,1999-11-22,1496458999.9999998,1109.HK
41845,1999-11-23,1496458999.9999998,1109.HK
41846,1999-11-24,1496458999.9999998,1109.HK
41847,1999-11-25,1496458999.9999998,1109.HK
41848,1999-11-26,1496458999.9999998,1109.HK
41849,1999-11-29,1496458999.9999998,1109.HK
41850,1999-11-30,1496458999.9999998,1109.HK
41851,1999-12-01,1496458999.9999998,1109.HK
41852,1999-12-02,1496458999.9999998,1109.HK
41853,1999-12-03,1496458999.9999998,1109.HK
41854,1999-12-06,1496458999.9999998,1109.HK
41855,1999-12-07,1496458999.9999998,1109.HK
41856,1999-12-08,1496458999.9999998,1109.HK
41857,1999-12-09,1496458999.9999998,1109.HK
41858,1999-12-10,1496458999.9999998,1109.HK
41859,1999-12-13,1496458999.9999998,1109.HK
41860,1999-12-14,1496458999.9999998,1109.HK
41861,1999-12-15,1496458999.9999998,1109.HK
41862,1999-12-16,1496458999.9999998,1109.HK
41863,1999-12-17,1496458999.9999998,1109.HK
41864,1999-12-20,1496458999.9999998,1109.HK
41865,1999-12-21,1496458999.9999998,1109.HK
41866,1999-12-22,1496458999.9999998,1109.HK
41867,1999-12-23,1496458999.9999998,1109.HK
41868,1999-12-24,1496458999.9999998,1109.HK
41869,1999-12-28,1496458999.9999998,1109.HK
41870,1999-12-29,1496458999.9999998,1109.HK
41871,1999-12-30,1496458999.9999998,1109.HK
41872,2000-01-03,1496458999.9999998,1109.HK
41873,2000-01-04,1496458999.9999998,1109.HK
41874,2000-01-05,1496458999.9999998,1109.HK
41875,2000-01-06,1496458999.9999998,1109.HK
41876,2000-01-07,1496458999.9999998,1109.HK
41877,2000-01-10,1496458999.9999998,1109.HK
41878,2000-01-11,1496458999.9999998,1109.HK
41879,2000-01-12,1496458999.9999998,1109.HK
41880,2000-01-13,1496458999.9999998,1109.HK
41881,2000-01-14,1496458999.9999998,1109.HK
41882,2000-01-17,1496458999.9999998,1109.HK
41883,2000-01-18,1496458999.9999998,1109.HK
41884,2000-01-19,1496458999.9999998,1109.HK
41885,2000-01-20,1496458999.9999998,1109.HK
41886,2000-01-21,1496458999.9999998,1109.HK
41887,2000-01-24,1496458999.9999998,1109.HK
41888,2000-01-25,1496458999.9999998,1109.HK
41889,2000-01-26,1496458999.9999998,1109.HK
41890,2000-01-27,1496458999.9999998,1109.HK
41891,2000-01-28,1496458999.9999998,1109.HK
41892,2000-01-31,1496458999.9999998,1109.HK
41893,2000-02-01,1496458999.9999998,1109.HK
41894,2000-02-02,1496458999.9999998,1109.HK
41895,2000-02-03,1496458999.9999998,1109.HK
41896,2000-02-08,1496458999.9999998,1109.HK
41897,2000-02-09,1496458999.9999998,1109.HK
41898,2000-02-10,1496458999.9999998,1109.HK
41899,2000-02-11,1496458999.9999998,1109.HK
41900,2000-02-14,1496458999.9999998,1109.HK
41901,2000-02-15,1496458999.9999998,1109.HK
41902,2000-02-16,1496458999.9999998,1109.HK
41903,2000-02-17,1496458999.9999998,1109.HK
41904,2000-02-18,1496458999.9999998,1109.HK
41905,2000-02-21,1496458999.9999998,1109.HK
41906,2000-02-22,1496458999.9999998,1109.HK
41907,2000-02-23,1496458999.9999998,1109.HK
41908,2000-02-24,1496458999.9999998,1109.HK
41909,2000-02-25,1496458999.9999998,1109.HK
41910,2000-02-28,1496458999.9999998,1109.HK
41911,2000-02-29,1496458999.9999998,1109.HK
41912,2000-03-01,1496458999.9999998,1109.HK
41913,2000-03-02,1496458999.9999998,1109.HK
41914,2000-03-03,1496458999.9999998,1109.HK
41915,2000-03-06,1496458999.9999998,1109.HK
41916,2000-03-07,1496458999.9999998,1109.HK
41917,2000-03-08,1496458999.9999998,1109.HK
41918,2000-03-09,1496458999.9999998,1109.HK
41919,2000-03-10,1496458999.9999998,1109.HK
41920,2000-03-13,1496458999.9999998,1109.HK
41921,2000-03-14,1496458999.9999998,1109.HK
41922,2000-03-15,1496458999.9999998,1109.HK
41923,2000-03-16,1496458999.9999998,1109.HK
41924,2000-03-17,1496458999.9999998,1109.HK
41925,2000-03-20,1496458999.9999998,1109.HK
41926,2000-03-21,1496458999.9999998,1109.HK
41927,2000-03-22,1496458999.9999998,1109.HK
41928,2000-03-23,1496458999.9999998,1109.HK
41929,2000-03-24,1496458999.9999998,1109.HK
41930,2000-03-27,1496458999.9999998,1109.HK
41931,2000-03-28,1496458999.9999998,1109.HK
41932,2000-03-29,1496458999.9999998,1109.HK
41933,2000-03-30,1496458999.9999998,1109.HK
41934,2000-03-31,1496458999.9999998,1109.HK
41935,2000-04-03,1496458999.9999998,1109.HK
41936,2000-04-05,1496458999.9999998,1109.HK
41937,2000-04-06,1496458999.9999998,1109.HK
41938,2000-04-07,1496458999.9999998,1109.HK
41939,2000-04-10,1496458999.9999998,1109.HK
41940,2000-04-11,1496458999.9999998,1109.HK
41941,2000-04-12,1496458999.9999998,1109.HK
41942,2000-04-13,1496458999.9999998,1109.HK
41943,2000-04-14,1496458999.9999998,1109.HK
41944,2000-04-17,1496458999.9999998,1109.HK
41945,2000-04-18,1496458999.9999998,1109.HK
41946,2000-04-19,1496458999.9999998,1109.HK
41947,2000-04-20,1496458999.9999998,1109.HK
41948,2000-04-25,1496458999.9999998,1109.HK
41949,2000-04-26,1496458999.9999998,1109.HK
41950,2000-04-27,1496458999.9999998,1109.HK
41951,2000-04-28,1496458999.9999998,1109.HK
41952,2000-05-02,1496458999.9999998,1109.HK
41953,2000-05-03,1496458999.9999998,1109.HK
41954,2000-05-04,1496458999.9999998,1109.HK
41955,2000-05-05,1496458999.9999998,1109.HK
41956,2000-05-08,1496458999.9999998,1109.HK
41957,2000-05-09,1496458999.9999998,1109.HK
41958,2000-05-10,1496458999.9999998,1109.HK
41959,2000-05-12,1496458999.9999998,1109.HK
41960,2000-05-15,1496458999.9999998,1109.HK
41961,2000-05-16,1496458999.9999998,1109.HK
41962,2000-05-18,1496458999.9999998,1109.HK
41963,2000-05-19,1496458999.9999998,1109.HK
41964,2000-05-22,1496458999.9999998,1109.HK
41965,2000-05-23,1496458999.9999998,1109.HK
41966,2000-05-24,1496458999.9999998,1109.HK
41967,2000-05-25,1496458999.9999998,1109.HK
41968,2000-05-26,1496458999.9999998,1109.HK
41969,2000-05-29,1496458999.9999998,1109.HK
41970,2000-05-30,1496458999.9999998,1109.HK
41971,2000-05-31,1496458999.9999998,1109.HK
41972,2000-06-01,1496458999.9999998,1109.HK
41973,2000-06-02,1496458999.9999998,1109.HK
41974,2000-06-05,1496458999.9999998,1109.HK
41975,2000-06-06,1496458999.9999998,1109.HK
41976,2000-06-07,1496458999.9999998,1109.HK
41977,2000-06-08,1496458999.9999998,1109.HK
41978,2000-06-09,1496458999.9999998,1109.HK
41979,2000-06-12,1496458999.9999998,1109.HK
41980,2000-06-13,1496458999.9999998,1109.HK
41981,2000-06-14,1496458999.9999998,1109.HK
41982,2000-06-15,1496458999.9999998,1109.HK
41983,2000-06-16,1496458999.9999998,1109.HK
41984,2000-06-19,1496458999.9999998,1109.HK
41985,2000-06-20,1496458999.9999998,1109.HK
41986,2000-06-21,1496458999.9999998,1109.HK
41987,2000-06-22,1496458999.9999998,1109.HK
41988,2000-06-23,1496458999.9999998,1109.HK
41989,2000-06-26,1496458999.9999998,1109.HK
41990,2000-06-27,1496458999.9999998,1109.HK
41991,2000-06-28,1496458999.9999998,1109.HK
41992,2000-06-29,1496458999.9999998,1109.HK
41993,2000-06-30,1496458999.9999998,1109.HK
41994,2000-07-03,1496458999.9999998,1109.HK
41995,2000-07-04,1496458999.9999998,1109.HK
41996,2000-07-05,1496458999.9999998,1109.HK
41997,2000-07-06,1496458999.9999998,1109.HK
41998,2000-07-07,1496458999.9999998,1109.HK
41999,2000-07-10,1496458999.9999998,1109.HK
42000,2000-07-11,1496458999.9999998,1109.HK
42001,2000-07-12,1496458999.9999998,1109.HK
42002,2000-07-13,1496458999.9999998,1109.HK
42003,2000-07-14,1496458999.9999998,1109.HK
42004,2000-07-17,1496458999.9999998,1109.HK
42005,2000-07-18,1496458999.9999998,1109.HK
42006,2000-07-19,1496458999.9999998,1109.HK
42007,2000-07-20,1496458999.9999998,1109.HK
42008,2000-07-21,1496458999.9999998,1109.HK
42009,2000-07-24,1496458999.9999998,1109.HK
42010,2000-07-25,1496458999.9999998,1109.HK
42011,2000-07-26,1496458999.9999998,1109.HK
42012,2000-07-27,1496458999.9999998,1109.HK
42013,2000-07-28,1496458999.9999998,1109.HK
42014,2000-07-31,1496458999.9999998,1109.HK
42015,2000-08-01,1496458999.9999998,1109.HK
42016,2000-08-02,1496458999.9999998,1109.HK
42017,2000-08-03,1496458999.9999998,1109.HK
42018,2000-08-04,1496458999.9999998,1109.HK
42019,2000-08-07,1496458999.9999998,1109.HK
42020,2000-08-08,1496458999.9999998,1109.HK
42021,2000-08-09,1496458999.9999998,1109.HK
42022,2000-08-10,1496458999.9999998,1109.HK
42023,2000-08-11,1496458999.9999998,1109.HK
42024,2000-08-14,1496458999.9999998,1109.HK
42025,2000-08-15,1496458999.9999998,1109.HK
42026,2000-08-16,1496458999.9999998,1109.HK
42027,2000-08-17,1496458999.9999998,1109.HK
42028,2000-08-18,1496458999.9999998,1109.HK
42029,2000-08-21,1496458999.9999998,1109.HK
42030,2000-08-22,1496458999.9999998,1109.HK
42031,2000-08-23,1496458999.9999998,1109.HK
42032,2000-08-24,1496458999.9999998,1109.HK
42033,2000-08-25,1496458999.9999998,1109.HK
42034,2000-08-28,1496458999.9999998,1109.HK
42035,2000-08-29,1496458999.9999998,1109.HK
42036,2000-08-30,1496458999.9999998,1109.HK
42037,2000-08-31,1496458999.9999998,1109.HK
42038,2000-09-01,1496458999.9999998,1109.HK
42039,2000-09-04,1496458999.9999998,1109.HK
42040,2000-09-05,1496458999.9999998,1109.HK
42041,2000-09-06,1496458999.9999998,1109.HK
42042,2000-09-07,1496458999.9999998,1109.HK
42043,2000-09-08,1496458999.9999998,1109.HK
42044,2000-09-11,1496458999.9999998,1109.HK
42045,2000-09-12,1496458999.9999998,1109.HK
42046,2000-09-14,1496458999.9999998,1109.HK
42047,2000-09-15,1496458999.9999998,1109.HK
42048,2000-09-18,1496458999.9999998,1109.HK
42049,2000-09-19,1496458999.9999998,1109.HK
42050,2000-09-20,1496458999.9999998,1109.HK
42051,2000-09-21,1496458999.9999998,1109.HK
42052,2000-09-22,1496458999.9999998,1109.HK
42053,2000-09-25,1496458999.9999998,1109.HK
42054,2000-09-26,1496458999.9999998,1109.HK
42055,2000-09-27,1496458999.9999998,1109.HK
42056,2000-09-28,1496458999.9999998,1109.HK
42057,2000-09-29,1496458999.9999998,1109.HK
42058,2000-10-03,1496458999.9999998,1109.HK
42059,2000-10-04,1496458999.9999998,1109.HK
42060,2000-10-05,1496458999.9999998,1109.HK
42061,2000-10-09,1496458999.9999998,1109.HK
42062,2000-10-10,1496458999.9999998,1109.HK
42063,2000-10-11,1496458999.9999998,1109.HK
42064,2000-10-12,1496458999.9999998,1109.HK
42065,2000-10-13,1496458999.9999998,1109.HK
42066,2000-10-16,1496458999.9999998,1109.HK
42067,2000-10-17,1496458999.9999998,1109.HK
42068,2000-10-18,1496458999.9999998,1109.HK
42069,2000-10-19,1496458999.9999998,1109.HK
42070,2000-10-20,1496458999.9999998,1109.HK
42071,2000-10-23,1496458999.9999998,1109.HK
42072,2000-10-24,1496458999.9999998,1109.HK
42073,2000-10-25,1496458999.9999998,1109.HK
42074,2000-10-26,1496458999.9999998,1109.HK
42075,2000-10-27,1496458999.9999998,1109.HK
42076,2000-10-30,1496458999.9999998,1109.HK
42077,2000-10-31,1496458999.9999998,1109.HK
42078,2000-11-01,1496458999.9999998,1109.HK
42079,2000-11-02,1496458999.9999998,1109.HK
42080,2000-11-03,1496458999.9999998,1109.HK
42081,2000-11-06,1496458999.9999998,1109.HK
42082,2000-11-07,1496458999.9999998,1109.HK
42083,2000-11-08,1496458999.9999998,1109.HK
42084,2000-11-09,1496458999.9999998,1109.HK
42085,2000-11-10,1496458999.9999998,1109.HK
